study_hours_per_day,attendance_rate,previous_grades,sleep_hours,extracurricular_hours,parental_education,internet_access,tutoring,family_income,motivation_level,gender,school_type,distance_to_school_km,teacher_quality,stress_level,performance
5.377474909003469,70.05828320479363,52.304604201695405,5.489608958582284,2.8757275244410345,Bachelor,Yes,No,Low,High,Female,Private,0.8365389107977945,High,5.998516971163329,High Performer
1.6442490945652346,85.97806056432444,56.22638519873345,7.0717379796770246,0.8827979460410702,PhD,No,No,Low,Medium,Male,Public,9.159906799126144,Low,3.956233172589911,At Risk
2.5155577951444936,80.02587043626177,57.81862142717467,6.15370573020927,2.051637167985538,High School,Yes,No,High,Low,Male,Public,0.5,High,2.7218866677205793,At Risk
5.411156781982324,79.74233935774167,70.39213696320688,4.758943310065375,2.824229493214707,Bachelor,Yes,No,Medium,High,Male,Private,1.7112929633389973,Medium,4.609410840407603,High Performer
2.5262689096925355,82.03901384712789,100.0,8.882718682562356,0.0,Bachelor,Yes,No,Low,Medium,Male,Public,1.8291759546943989,Medium,4.401212313335514,High Performer
3.663050275004463,51.966418151893414,54.259348455862394,6.2534912148564405,4.5459575687962435,High School,Yes,Yes,Medium,Low,Male,Public,0.8771584365282871,High,3.8155112447519732,Average
4.825078148536828,86.35183019980472,58.75062041576806,5.097794792537031,1.6602177381441492,Bachelor,Yes,No,Medium,Medium,Male,Public,3.5482620607540944,Medium,3.922379282205765,High Performer
2.547483317704547,84.18703191020404,64.05315480333128,6.747611298268688,0.0,High School,Yes,No,Medium,Medium,Female,Public,0.5,Low,7.369391595762006,At Risk
4.15806325921894,59.74975307135254,70.9369827306462,7.102557348951488,2.1897126782921434,Master,Yes,Yes,Low,Medium,Male,Private,1.7903475466831398,Low,4.360519571464991,Average
1.9989617576226935,71.33879289488698,68.95326217932177,4.380299911631449,2.040132161567781,High School,Yes,No,Medium,Medium,Female,Public,13.562508775393374,Medium,2.7317446750431347,At Risk
3.0979485340731796,74.41039068558553,84.26143690922176,7.497471500688644,1.9017267445130084,Bachelor,Yes,No,High,Medium,Male,Public,1.85915733931727,High,4.075768072400288,High Performer
4.479672901213806,72.98254823397401,28.604118941971876,5.429263646964603,3.1894293355119996,High School,Yes,Yes,Low,Medium,Female,Public,2.2350257635949617,High,5.108671318930785,At Risk
1.610509399702496,80.00789949852802,29.19605194706491,9.566543213786181,2.896933965712467,PhD,No,No,Low,High,Male,Public,3.2043398199908166,High,2.327460726897292,At Risk
4.660712106940599,96.47050172746775,57.56182741984776,7.785940768115102,2.357451429228614,High School,Yes,Yes,Low,Low,Male,Public,4.1241827805742926,High,8.251955920012797,High Performer
3.970543301609978,91.22650091509243,81.45950281315564,6.400150014836025,2.540186760735977,Master,Yes,No,Low,High,Female,Private,8.26978796709886,Medium,6.735158955012544,High Performer
4.828734931625721,55.31671209852891,41.51527952591606,5.882248344523974,1.8747698606742962,Master,Yes,Yes,Medium,Medium,Female,Public,1.055588408842981,High,7.860345487237559,At Risk
4.335871201096992,84.33104985459073,20.0,6.842548438654564,4.130589019088058,PhD,No,No,High,Medium,Female,Public,10.26872773659488,Low,5.784256250975365,At Risk
6.046210644960766,94.93399979303115,73.56769109328813,7.919186112374934,0.22496477797068004,Bachelor,Yes,Yes,High,Medium,Female,Public,7.0847856196727825,High,1.0,High Performer
4.187836753971861,80.80212781033804,68.65485835554071,6.961758807122201,2.167582009059076,Bachelor,Yes,Yes,Low,Medium,Female,Public,6.412381195607228,Medium,8.070667433277027,Average
3.355891688312121,91.3647063777895,48.64687389800855,6.674261789294715,2.078029557426536,High School,Yes,Yes,Medium,Low,Male,Public,0.5,High,3.2728632805802147,At Risk
4.183446254548426,100.0,50.21690598918605,7.087555436226843,2.9759364872775116,High School,Yes,No,Medium,High,Female,Public,0.5,Low,3.4356265119958023,Average
4.814947043554582,90.35564319160471,50.45384420547988,6.094211603144568,0.987375347090121,Bachelor,Yes,No,Medium,Low,Female,Public,4.507167014472829,Medium,5.312650287910888,High Performer
4.073290105488557,78.73962893462593,66.6580297621091,6.485191109735443,0.0,High School,Yes,No,Medium,Low,Female,Public,9.943763300882624,Medium,7.7564596933402985,Average
4.060887536805824,90.6763271112713,55.605270857254894,3.8713113416424942,2.188187619317832,PhD,Yes,No,Low,Medium,Female,Public,4.390658970407059,High,7.106574267904799,Average
2.947012468289867,77.17331749645336,72.4109587846328,8.460589346278551,2.337476590662325,High School,Yes,No,Medium,Medium,Male,Private,1.1991275321000785,High,6.812562240352042,Average
3.0056486236735775,75.35854564927433,22.180600056434137,7.448196670482643,3.787519291337179,Bachelor,Yes,Yes,Medium,Low,Male,Public,0.5,Medium,4.3763458942508935,At Risk
1.8960920923004596,69.72878646429402,52.14722202308301,5.839816233949855,0.4755655444098965,Bachelor,No,No,High,High,Female,Public,6.013142754826262,Medium,4.344784947815777,At Risk
6.624365114780409,98.45120038248163,48.10919058633425,9.848102472032858,3.385632520060064,Bachelor,Yes,Yes,High,High,Female,Public,6.396540829697458,Medium,5.691887335960133,High Performer
2.1342051469130725,62.72357001086998,61.15488982441262,7.13052472058858,4.840897236832546,Bachelor,Yes,No,Low,Medium,Female,Public,0.9469224072608479,Low,4.739858317432935,At Risk
2.960642203306139,97.98551587017174,56.92928362264792,5.445784642037205,1.5466821349730275,High School,Yes,No,Low,Medium,Female,Public,0.5,Medium,6.778635814658706,At Risk
2.922389101646204,82.49796185610558,76.9676566984365,8.285106132205687,0.4508693366081311,Bachelor,Yes,No,High,Medium,Male,Public,2.6236383314127854,Medium,6.660235328990453,At Risk
5.342386565416662,54.01040737797088,37.109948425099134,7.597072324763894,1.5116307603519545,High School,Yes,Yes,Medium,Medium,Male,Public,4.369973546931794,Medium,6.182682642345411,At Risk
3.5575754825619583,80.51473939487133,65.68237214496128,7.591869978226329,2.016805960845657,Master,No,No,High,Medium,Male,Public,6.12091853741907,High,1.0,High Performer
5.8716131090106005,43.49960238522564,73.37504634817559,6.361366593022614,2.6765454500082977,Master,No,Yes,Low,High,Female,Public,8.302209115930482,High,5.255976727354528,High Performer
2.989764063634197,84.38262025246553,92.84971154842933,7.675743585667052,1.2903263241943432,PhD,Yes,Yes,Medium,High,Female,Public,4.714937544673161,Low,4.782292238534597,High Performer
4.418491243335703,88.27847224483486,57.77351043359787,6.6073625646683585,3.86623824097681,None,Yes,Yes,Medium,High,Male,Public,0.5876187697304354,Low,5.336051203519063,High Performer
2.746979420110364,66.11466066521919,69.86687906528776,7.833912177468763,0.6625612219903261,High School,Yes,No,High,Medium,Female,Public,5.737673644171162,Medium,3.4913507229071863,Average
7.217723691660082,76.85321543933374,37.94205811156453,4.142583318984042,0.0,High School,Yes,No,Low,Low,Male,Private,20.731340663817207,Medium,2.3504281792015496,At Risk
2.218602371455731,100.0,29.120656935304645,6.349189805531216,3.328052509144781,None,Yes,Yes,Low,Medium,Male,Private,11.800254602030789,Low,5.92627695995008,At Risk
4.464731065340541,67.41379943607095,77.6716156367255,9.583232646712293,0.0,High School,Yes,Yes,Medium,Medium,Female,Public,10.265708541712604,Medium,4.2873973645358765,Average
4.950665321398148,59.11638619415099,64.91659559527893,5.84939881689955,1.7550442773527406,Bachelor,Yes,No,High,Medium,Male,Public,1.7988998932842484,Medium,6.149385987415199,Average
4.620698646177248,97.22495103693899,82.67769034697633,6.09424255376022,5.741217355049657,High School,Yes,No,High,Medium,Female,Public,6.94726023591566,Medium,3.6581712446304575,High Performer
3.7220685116834376,100.0,44.39895666545377,6.3280579923250375,1.9855477364480822,Bachelor,Yes,Yes,High,Medium,Female,Public,9.522517411874597,Medium,7.831821280985354,Average
3.805268950399861,75.0554350777177,72.79853209293128,5.177790796167035,0.6550788191645005,Master,Yes,Yes,High,High,Female,Public,5.671086523943677,Medium,7.002129685141527,High Performer
4.065717207968665,90.17194553112535,93.0322676081578,3.6875788356576216,1.9311230434558475,Bachelor,Yes,No,Low,Medium,Male,Public,1.442156809281472,Medium,5.5936542170917605,High Performer
3.779496997557267,95.12213873296321,71.29558412535899,6.654120402214581,1.9390390536565598,High School,Yes,No,Low,High,Male,Private,15.3775553667252,High,4.573423173228106,High Performer
5.445818675192364,63.86273651192424,69.14872258386573,7.203789136122485,2.19277992842374,High School,Yes,No,Low,Low,Female,Public,2.9966397534253337,Medium,6.704817755596394,At Risk
7.315784502387027,67.72041246948197,65.12834121236524,6.921242397192022,2.7947155785915436,Bachelor,Yes,No,Medium,Low,Female,Public,0.6951929825931238,Low,5.785095630474812,High Performer
3.1637623224882496,93.46311769732102,41.43677814311132,6.7826821570781695,0.753066597958713,High School,Yes,Yes,High,High,Female,Private,0.5814214563730465,Medium,5.4771683758612095,Average
1.945295530631383,100.0,85.33359403565522,7.064561306275581,4.025057666284152,Bachelor,Yes,Yes,High,Medium,Male,Public,5.213792614293559,Low,7.085730819119217,Average
3.8675769274731175,83.44321290261533,55.83713540292401,8.534262207326146,2.294137141247141,High School,Yes,Yes,Low,Medium,Male,Public,2.878684595580528,Medium,7.85307230881328,Average
7.869564006481478,61.802784697469185,72.56724884574525,6.714330721106175,2.8721528556821645,Master,No,Yes,Medium,Low,Female,Public,0.5,Low,2.495177631028911,High Performer
2.794488148045404,100.0,41.554485401431194,6.138876134369095,1.246220720293229,Master,Yes,No,High,Medium,Female,Public,6.742384162850946,Medium,2.8992317853003873,At Risk
6.458675208166101,67.03543653282053,47.308105032383295,6.57831177266787,3.54365856439464,Bachelor,Yes,No,Medium,Medium,Male,Public,8.030347142224734,Medium,3.439478549042404,Average
6.516551221114661,69.97293328242823,86.52631098833353,7.869020139635164,1.6915371094243223,High School,Yes,No,Low,High,Male,Public,6.462483546437547,Medium,1.9951508047128965,Average
3.169617637438008,80.13506751734432,59.790465665632354,9.118040317814874,2.333063016192238,High School,No,Yes,Medium,High,Female,Public,1.129868246857402,Low,4.874502948861697,At Risk
4.853474618777913,98.31240631072161,86.79913214063816,6.057784391246233,0.880272707375469,Master,Yes,No,Medium,Medium,Male,Public,5.852294541053711,Medium,6.200232910489012,High Performer
6.442594934692807,87.80963964828335,63.82654011412223,7.148400680543325,0.8036820483174478,Bachelor,No,No,Medium,Medium,Male,Public,0.5,Low,4.957163410095327,High Performer
3.4313083885187696,81.22298250542866,37.371533405632135,7.507536162903939,2.825846367743459,High School,Yes,Yes,Medium,High,Male,Private,1.8200239924562664,Low,3.931756716774209,Average
3.6946294598464573,81.9493279517716,78.3810139959758,5.511132989906765,1.467671803751137,High School,No,No,Low,Medium,Male,Public,2.5443171789789663,High,7.252915514258316,Average
3.1274786290770344,75.65272002965199,56.15161523366588,7.030625750819377,0.9754122949947475,High School,Yes,Yes,High,Medium,Female,Public,9.016537930539453,Medium,5.281112806413499,High Performer
2.4778649039606995,83.37209271777759,75.48033220275565,4.801489213986857,1.2281799895675634,Master,Yes,Yes,Medium,High,Male,Public,2.4747152206155456,Low,5.685965934732637,High Performer
3.0260836824009893,37.05659883458546,65.37816301310123,4.346424544390902,2.8387436860609054,High School,No,No,Medium,High,Male,Public,0.5,Medium,7.30846960979952,At Risk
2.164089599856615,70.55088811395302,41.85322658085694,7.550119611838386,1.245154566555667,Bachelor,No,No,High,High,Male,Public,2.1719965586316077,Medium,4.753516122297732,At Risk
4.051125202388839,78.61982902375172,67.46442148055854,6.424187888003826,1.858814082077403,Bachelor,Yes,Yes,Low,Low,Male,Private,3.454988445457085,Medium,9.120428145249361,At Risk
2.8450401534120373,57.73478874570739,97.94334713229199,7.303420611431829,2.0180333003445163,Bachelor,Yes,Yes,Low,Medium,Female,Public,14.880117534957416,Medium,4.104369992256468,Average
4.350678867686121,80.7948497671734,72.39479687771689,6.973157534487475,0.0,Master,Yes,No,High,High,Male,Private,14.153997121642202,High,8.9958964090258,High Performer
1.666156530694559,71.93293168520817,64.13723370491806,5.535399927004304,0.2346483135517785,Master,Yes,No,Low,Low,Female,Private,0.9975870373477,Medium,3.050529636175159,At Risk
4.496320348321685,100.0,81.13015102935347,6.932118547053495,2.403533467097075,Bachelor,Yes,No,High,High,Male,Private,1.0237349386177794,Medium,6.034969805760883,High Performer
5.250293442413387,98.59529587822284,68.16002697804666,5.1503480424777175,1.1155647666167634,None,No,Yes,Low,Low,Male,Public,0.8919352743266824,Medium,3.714935662387526,Average
1.009396536142817,68.01291646322755,68.14301345394192,9.086458537002102,3.2680698935365022,Bachelor,Yes,Yes,Low,High,Male,Private,7.777636126881035,High,7.239132233962184,At Risk
4.561084854771358,72.73743432649957,48.62562241761346,4.966044482710054,3.1601685251006533,Bachelor,Yes,Yes,Medium,Medium,Male,Public,0.5,High,4.043534784283143,Average
5.841503488709938,73.89078651587411,68.50772038684397,6.706322093547128,2.8630023996265246,Bachelor,Yes,Yes,Low,Low,Female,Public,0.6801135995489622,High,5.581742381288172,High Performer
2.185538471963192,68.22510785760566,80.53165124625417,5.4365926179291275,4.183726144775116,Bachelor,Yes,Yes,High,Medium,Male,Public,3.860515071619276,High,3.6989160079168606,Average
6.508858580256555,77.9253747604219,52.45906771849963,7.855631760041193,1.9002928067081803,High School,Yes,Yes,Medium,Medium,Female,Private,1.422183833367445,High,6.874450347333228,High Performer
4.6285285140490675,63.625768966686145,86.36743731870422,6.5028529430777455,2.778658311084607,Bachelor,Yes,No,High,Medium,Male,Public,0.5,Medium,3.6884974787217213,High Performer
2.9424822163623867,58.04076997593711,63.62440963782311,6.221999920568185,1.2987188280847626,High School,Yes,Yes,High,Medium,Male,Public,2.2304825753149977,High,8.366829689485337,Average
3.916346383513441,84.34066835850403,51.68345732692189,8.279802317577332,4.9428438954424685,Master,Yes,No,Low,High,Male,Public,1.6024563121710342,High,3.008005786077219,High Performer
4.837490368782584,84.44294376332716,79.96448115380366,7.044145887516328,4.380360382923223,High School,Yes,Yes,High,Medium,Female,Public,3.5780305900767813,Low,2.3087441633437065,High Performer
4.114008087118617,62.93526360510012,60.69808646392596,7.774966668903951,2.01425652142135,Bachelor,No,No,Medium,Medium,Male,Public,19.372093429628418,Medium,6.9031041561581725,At Risk
4.808133988669554,88.430331461439,76.39272331229162,5.528011095223803,2.4639034758862306,None,No,Yes,Medium,Low,Male,Private,0.6636850372452077,Medium,3.8167127194729566,Average
2.6189896103809507,65.52633406252002,60.623620516121946,4.892774584108739,3.631157119237767,Bachelor,Yes,No,High,High,Male,Private,2.3318647792930776,High,4.985525373100929,Average
4.254041236054117,78.79747857056972,64.10260784705144,7.1608119430602,1.8234325942230716,Bachelor,Yes,Yes,Medium,Low,Male,Private,13.440136363346618,High,4.355517692328558,High Performer
1.8794282546425296,87.30516018918684,72.40340306501437,6.521730466757903,1.2120511150403543,High School,Yes,No,Medium,Medium,Female,Public,10.472696446053167,High,2.3747834656946196,Average
3.8331609079769495,74.49581152944431,69.36345586385009,7.939652008680916,3.048787701208259,Master,Yes,No,Medium,High,Female,Public,2.506613225395793,High,4.846012671723324,High Performer
2.6441385378028155,81.82111368211702,35.067023293223926,6.880137321006176,2.0941270953004043,Bachelor,Yes,No,Low,Low,Female,Public,6.002448794548511,Medium,7.529831789944604,At Risk
2.8967050861153503,67.25355534168642,48.181343898584124,7.307613008851945,2.2195933395743124,Bachelor,Yes,Yes,Low,Medium,Female,Public,0.5,Low,7.006274006611131,At Risk
5.854139762815656,72.05300124857854,78.94114977186223,4.564926205088135,0.9988743883184414,High School,Yes,No,Medium,Low,Female,Public,6.23337615416364,Low,5.463585525251849,Average
5.636965180891403,71.91210853679489,63.01795116647679,9.832655409421385,0.0,Bachelor,Yes,No,Low,High,Male,Private,18.033314843531294,Medium,7.224536586070214,High Performer
4.913707181360765,63.80132480189641,57.144030458428674,6.753637022451953,2.283370891854921,Bachelor,Yes,Yes,Low,Medium,Female,Public,3.855415534320443,Medium,2.880962830611647,Average
2.3615308529911316,72.34838755326327,44.621389771137885,8.046380455508798,3.08595444979304,Bachelor,No,No,Low,High,Male,Private,3.4506609215062993,Medium,4.349091342189987,At Risk
3.525387325457797,51.7707255170438,48.803955180862275,5.74586249467056,1.7290319011087498,Bachelor,Yes,No,Medium,High,Male,Private,1.0370807620101203,Medium,5.791609881460416,At Risk
5.819646549968775,67.63269379286842,34.67302040057079,7.4620148533260116,3.72371542347064,Bachelor,No,No,Medium,Medium,Female,Public,5.022717107240005,High,4.739170346365777,At Risk
4.212575370459857,70.72686759945493,63.480789219477,5.045732854712882,1.1553004095013466,High School,Yes,No,High,Medium,Female,Private,4.463326134629166,Medium,4.5063533390468855,At Risk
7.478994309972541,71.1573037125693,56.0234362912843,7.6781017573895065,0.7343546540408961,High School,Yes,No,Medium,Medium,Female,Private,5.276802299388773,High,2.5987125353578095,High Performer
4.589976759091558,71.37753831193832,50.50118163522027,6.466038873421251,1.9193236313646425,None,Yes,No,Medium,Medium,Female,Public,0.5,High,1.0,High Performer
4.288073674735047,74.07353700209806,63.9781486224807,7.043785755903351,1.9008889095784514,High School,Yes,No,Medium,Medium,Male,Public,3.9783750973992626,Medium,6.635732849899272,Average
3.536325303696248,82.19162277129095,70.45955946279108,8.046961045195147,2.923962477602267,Bachelor,Yes,No,Medium,High,Male,Public,4.5185367228101905,Medium,5.486443146504452,Average
4.200311357173423,88.11775611198783,96.39796898314917,5.15118953316958,1.0700446111232185,Master,Yes,No,Medium,Medium,Male,Public,1.1630039985558895,High,6.803996756420186,High Performer
3.771295245429184,65.25352159727599,42.321748706551794,5.9732624040808044,3.6417130841778773,High School,Yes,No,High,Medium,Female,Public,1.168071250572867,Medium,4.1255281156832515,At Risk
5.062163015032885,56.951987169162834,82.39071564950783,7.685986421630148,4.360300355009905,PhD,Yes,No,High,Medium,Female,Public,1.6163263486503077,Medium,3.5744442303448123,High Performer
5.435053475191876,59.36933381635345,79.59652341522607,10.147332211820121,1.9530271676379898,Bachelor,No,Yes,High,Medium,Male,Public,6.219142852018687,Low,5.013095933273269,Average
2.8210158092380757,67.6919561820761,53.31360890934949,6.792876498007777,3.4996525042211823,Master,Yes,Yes,High,Low,Male,Public,4.6603994297358735,Medium,6.7083992972256326,At Risk
2.003150569663333,69.72118023275236,68.04853931879046,7.886704176885899,0.732203515249688,Bachelor,Yes,Yes,Medium,Medium,Male,Public,9.346313020569134,Low,4.537095570024691,At Risk
1.245691940345055,63.45005900703814,58.13550125993577,6.83954279521228,3.290265849418299,Bachelor,Yes,Yes,Medium,Medium,Female,Public,1.7524602860650411,Medium,6.603570368656971,At Risk
4.761986990368816,55.55825003625158,67.78532870628108,9.91336839213445,3.256731690271355,High School,Yes,Yes,Medium,Medium,Female,Public,12.155960857799277,Medium,2.9873839888138263,At Risk
2.3449500907391894,68.15818758788717,87.63696520106825,4.379167499552117,3.0361247362278543,High School,Yes,No,Medium,Medium,Male,Public,6.8071534398715805,Medium,4.677105733660266,At Risk
0.7706641105712757,77.72139930170957,74.0840934894697,7.141931567004037,1.9813242933556472,None,Yes,Yes,High,Medium,Female,Public,2.5127305520808707,High,4.859771711843938,At Risk
4.582867906796446,83.92544198753347,72.62912559850163,4.561683949656908,0.0,Bachelor,Yes,No,Medium,High,Female,Private,0.50054976246987,Medium,7.45277988784384,High Performer
7.739499276149186,66.63865420337518,58.54536020068036,3.240142644194925,1.2299274276174448,High School,Yes,No,High,High,Male,Public,1.4851862296469176,High,5.4152547960318165,High Performer
3.99089363269016,68.8050326678485,42.73915002613497,7.446193079676725,1.2489007787784776,Master,Yes,Yes,Medium,Medium,Female,Public,15.705896708083637,High,8.49215503658839,Average
5.257736161677463,61.09952536729034,61.87297684189388,7.209246694221188,0.8260940743274272,High School,Yes,Yes,High,Low,Male,Public,1.8579522591303799,Medium,2.304630400105035,Average
4.122744037821348,74.52841244437835,83.09912232295872,6.572744593386698,2.1466916054564793,Master,No,No,Medium,High,Male,Public,2.0016487842424318,Medium,5.259837808822559,High Performer
3.851665520213286,62.27357048713778,42.09248215115529,6.84070886494037,1.4972438653745184,High School,Yes,No,Medium,Medium,Male,Public,1.0510683378722572,Medium,5.358796078360892,At Risk
5.378614724481653,83.596917198618,49.173659477349574,11.647449151106887,1.0104655882819737,High School,Yes,No,Medium,Medium,Female,Public,8.221456510822204,High,6.240186395173734,Average
3.564588183717023,48.21200262098833,66.89401604351102,6.612737292952849,0.7294398221026164,High School,No,No,High,Low,Female,Private,1.6123630629913408,High,3.373280127102218,At Risk
4.401088471107855,69.60555491321307,50.23017822729106,7.765186541875112,1.1413844174177257,Bachelor,Yes,No,High,Low,Male,Private,2.004315431134596,Medium,8.368892678821672,Average
4.48254670929402,79.51661008787613,53.112148293271815,6.025952770579178,3.345799054219914,High School,Yes,No,Low,Low,Female,Public,2.6751485380499673,Low,5.0259278829435186,At Risk
2.997864319535427,77.75751774483757,58.64602127407734,7.442848862560905,1.2067699344470069,Master,Yes,No,Medium,Low,Male,Private,2.8434062245330436,High,2.825864974130164,Average
5.488063524304784,100.0,44.51573893714776,6.642649487416573,1.3820735522800731,High School,Yes,No,Medium,High,Female,Public,2.6495392715788273,Medium,4.967950019172763,High Performer
3.737560364956887,80.24700036851861,50.38817230675448,6.384222275905405,1.4519628619721043,High School,No,No,High,Medium,Female,Private,3.5033137126344345,Low,4.373676954239773,At Risk
2.8663822607607328,59.93918104736984,75.55141875180963,9.728347798300486,2.4067922165713034,Master,Yes,Yes,Medium,Medium,Male,Public,8.42384915619755,High,10.0,Average
4.804764765355605,73.56803629366391,45.38945326653554,8.765777444776509,2.5474993862342394,High School,Yes,No,Low,High,Male,Public,8.554171498817649,Medium,7.099887199050027,At Risk
2.652298027313444,48.356304998003225,41.03191798257744,7.205119971098846,0.0,Master,Yes,No,Medium,High,Female,Public,8.005194757392209,Medium,5.099322711416435,At Risk
4.042271736053692,73.79100376054859,55.54962530699159,3.5436820960840496,3.22596225659313,PhD,No,No,Medium,High,Male,Public,0.5330555928815383,High,4.77616662960159,High Performer
3.9863215050336946,62.50415914498862,75.97933253764768,6.458486165121146,3.7236416410925046,High School,Yes,Yes,Low,High,Female,Private,8.039166085104132,Medium,6.9021137249629305,Average
5.628843348747367,88.73085413340243,62.046172880046655,11.054541346607625,0.7397761551659967,High School,Yes,Yes,Medium,Medium,Female,Public,0.6405975934041414,Medium,6.997724320656429,At Risk
4.7120473493199295,66.75689588106698,58.03128382826573,6.6540075000404375,0.8332421063181983,High School,No,Yes,High,High,Female,Public,0.6660787553785495,Medium,1.0,High Performer
3.962459561882284,73.2485112630713,65.6653819627341,8.654826358080488,1.4596959346660743,Master,Yes,Yes,High,Medium,Male,Public,14.769380147227604,Medium,6.285986309466668,Average
5.226649448800431,65.46663237893395,38.81438850710522,9.162913602928901,1.0927951766520743,Bachelor,Yes,Yes,Low,Low,Male,Public,8.557293519963093,High,5.0559330879572535,At Risk
6.0853113235259695,100.0,72.42058480662548,7.328445873783963,2.2687122487359277,Bachelor,Yes,No,High,Medium,Male,Public,4.019393436206993,Medium,2.3777123564260476,High Performer
4.8367154595277935,70.18135850823133,70.75152547105466,5.737267552197771,0.0,Master,Yes,Yes,Medium,Medium,Female,Private,10.396016029534799,Low,6.760428279248353,High Performer
4.015528929765071,100.0,58.86037288856418,3.3470315023256676,0.6584868703559124,High School,Yes,Yes,Low,High,Male,Private,22.717856101752986,Low,9.492376027116531,At Risk
2.032245651474761,87.212276431774,80.08886767694625,8.026244812913433,3.847036640209889,Master,Yes,Yes,Low,Medium,Male,Public,4.716281106185222,Medium,6.1135918936555615,Average
2.402329505386941,82.23100091003079,48.087558515704416,5.777865995764678,0.8861360391823787,Bachelor,Yes,No,Low,Medium,Female,Public,4.745340918212946,Medium,7.200856884513728,At Risk
3.5421629434679986,80.5309972097628,81.91863489880353,7.264225677831538,3.49211393372351,Bachelor,Yes,Yes,High,Low,Female,Public,7.020805711741291,Medium,8.608238183928808,Average
3.0857316967610755,80.90695947324377,67.31740498392877,5.125269490615954,2.4264058347081643,Master,Yes,Yes,Low,Medium,Male,Private,1.320732448814286,Medium,3.3394756985598963,Average
3.719543045521831,46.08491130981585,59.951711151827396,6.602143689294697,0.0,Bachelor,Yes,No,Low,Low,Female,Private,0.914357709152805,Low,1.2848571096661656,At Risk
4.084974887345661,70.81674908773866,64.70189546947533,7.05057858235158,2.7623950342594474,High School,Yes,No,High,Medium,Female,Public,7.126855023571954,Medium,6.313732126619003,At Risk
4.794539131535096,87.67736956776483,63.391028512835874,7.402890371566447,1.858799237368576,Bachelor,No,Yes,Medium,High,Male,Private,2.114873513776492,High,4.504776927117098,High Performer
3.894251832911363,74.26654224788842,83.30424344626576,5.327766718971379,1.4534395325003113,Bachelor,Yes,Yes,High,Low,Male,Public,0.7255355606406904,Low,2.251653095256914,High Performer
4.729752465739303,53.922152297946376,48.8498130879348,8.795366423142028,2.2939485118064047,High School,No,Yes,Medium,Medium,Female,Public,1.8907897716984954,Medium,4.8436601277284135,At Risk
4.096711622215181,74.21393324133795,53.56221141280103,6.104657822902043,2.5695601826801506,PhD,Yes,No,Low,Low,Female,Private,2.2207973684548614,Medium,6.45509474758124,At Risk
1.036800150469193,100.0,80.5445433810872,4.488295809320132,2.8491101863695434,High School,Yes,Yes,High,Low,Male,Public,16.794665108076245,Medium,4.70205667047128,At Risk
2.5909969092718685,93.70337573302079,56.06697597224211,6.8364648700548045,3.413903417057603,Bachelor,Yes,No,Low,Medium,Male,Public,5.985974317557786,Low,3.4263447385299255,Average
3.7838686664175767,74.06993985950952,78.50799615997387,7.05156296353969,2.4897630953340277,Bachelor,Yes,Yes,Medium,Low,Male,Public,3.784230989827517,High,4.55298587940698,Average
2.1854578857383387,89.2717391558713,90.49153974513064,7.2408841497576395,0.34923909345636583,None,Yes,No,Medium,Medium,Female,Public,17.348420623116027,Medium,4.961047069397309,Average
4.899893094994306,69.50239469447922,58.973074595875495,9.04319860552762,1.4316254508185708,Master,Yes,Yes,Low,Low,Male,Public,11.672429813097853,High,1.1410354747478357,Average
6.296126248515546,49.441926197599216,75.22043489862958,6.645326744896211,5.531658002322345,Master,No,Yes,High,Low,Male,Private,3.587208142437076,Medium,4.714450093658614,High Performer
5.828142777545975,61.133010178056686,47.69461577990212,6.820570563446843,2.869389272458073,Bachelor,Yes,No,Medium,Medium,Female,Public,11.805290784762006,Medium,2.3113190557102166,Average
3.679835693604688,98.44333152762297,76.32099947101713,5.34522342815036,4.8431447609737965,High School,Yes,Yes,Low,Medium,Female,Private,2.5901295692770807,High,6.318051904042193,High Performer
6.2360892052749275,70.89010377256044,67.9913597898015,8.230830254331845,3.674520898639022,High School,No,Yes,High,Low,Female,Public,1.3095561603288997,Medium,1.8779148488264439,High Performer
4.2230011858031675,71.34924030937474,72.09557423240322,7.276463596117155,2.2901624858668983,High School,No,No,Medium,Medium,Male,Public,1.3242448934173328,Medium,7.025384409101872,Average
3.494371043322941,70.5024270558768,55.31641891946907,6.369958409058756,2.361688483737341,High School,No,No,Medium,High,Male,Private,5.428216618761122,Medium,4.181669861572117,At Risk
3.0798960046885906,100.0,40.08374876649241,4.142987959801804,1.956103952147785,Bachelor,Yes,Yes,Medium,Medium,Male,Public,3.476450582111552,Low,3.9140485864559755,At Risk
3.5462954702678076,99.38938373043095,72.54878097124256,9.166618292582632,0.0,PhD,Yes,No,High,Low,Female,Public,5.378643342036401,Medium,5.588909194603944,High Performer
3.417734772188157,100.0,34.04895271280819,5.158480053315914,2.0216567029618693,Bachelor,Yes,No,Low,Medium,Female,Public,5.793021233720637,Low,3.267931109553216,At Risk
4.255624333563231,72.61432184399924,60.23974261636198,6.113082985945441,3.4528094630506363,Master,Yes,No,Low,Medium,Male,Public,0.5,Low,5.557491508260128,At Risk
4.240860971574797,79.43436733120643,79.11772799629955,7.537516766614004,1.2804320062145558,Bachelor,Yes,No,Medium,Low,Male,Public,0.5,Medium,3.535782450623259,Average
